L_ListingID,L_Address,L_City,beds,baths,price,remarks,remarks_after_cleaning
1150672615,43743 Alain Court,Lancaster,3.0,3.0,399999,"This well-maintained 3-bedroom, 3-bathroom home offers 1,670 square feet of comfortable living space with a functional layout designed for everyday living and entertaining. The interior features generous living and dining areas filled with natural light, a practical kitchen with ample cabinetry, and well-proportioned bedrooms that provide privacy and flexibility. The primary suite includes its own bathroom and closet space, while the additional bedrooms and baths accommodate family, guests, or a home office with ease. A private yard offers space to relax or entertain, and the overall floor plan balances openness with defined living areas, making this a great opportunity for buyers seeking space, comfort, and convenience.","this well-maintained 3-bedroom, 3-bathroom home offers 1670 square feet of comfortable living space with a functional layout designed for everyday living and entertaining. the interior features generous living and dining areas filled with natural light, a practical kitchen with ample cabinetry, and well-proportioned bedrooms that provide privacy and flexibility. the primary suite includes its own bathroom and closet space, while the additional bedrooms and baths accommodate family, guests, or a home office with ease. a private yard offers space to relax or entertain, and the overall floor plan balances openness with defined living areas, making this a great opportunity for buyers seeking space, comfort, and convenience."
1082051903,305 Canyon Highlands Drive,Oroville,3.0,1.0,250000,"Fairytale Rock Palace Awaits. Discover Unique Old-World Charm and Modern Convenience in Oroville. Welcome to the enchanting rock & brick home, now available at an improved price! The seller is highly motivated and invites you to experience the fairytale charm, classic architecture, & inviting atmosphere of this one-of-a-kind residence. Step into a storybook setting & seize the opportunity to make this magical property your own. Property Is a fixer. Ask your Realtor for details. Unique rock & brick façade, beautifully arched windows, & classic vaulted ceilings create a striking first impression. Generous living spaces designed for comfort & versatility, with room to entertain guests or relax in style. Cozy up in the inviting living room with a traditional wood-burning fireplace, perfect for chilly evenings. The fireplace anchors the living area, creating a warm & welcoming centerpiece. The vaulted ceilings amplify the spaciousness, while the arched windows bring in abundant natural light. Inviting Bright kitchen with ample counter space, a breakfast nook,  ideal for family dinners or holiday gatherings. Multiple decks & Outdoor Living offer peaceful views & versatile spaces for enjoying the beautiful surroundings. Enjoy the privacy & tranquility offered by mature trees & natural rockwork. Benefit from a convenient garage & additional storage for vehicles, hobbies, or outdoor gear, catering to your practical needs while preserving the home’s whimsical allure. Inside, you’ll find a harmonious blend of old-world design & modern convenience. This home is just minutes to local attractions like, Lake Oroville, where boating, fishing, & hiking await. The picturesque Feather River offers even more outdoor adventures. For entertainment & dining, local casinos & vibrant establishments are nearby, providing endless options for leisure & fun. ‘As Is’ Sale: Home is sold as is, & some listing photos are from previous occupancy to showcase the property’s potential. Whether you’re a first-time homebuyer, investor, or looking for a unique retreat, this property has something special to offer. Contact your Realtor to schedule a private viewing, &  discover how this whimsical residence can become your new address. All reasonable offers are welcome—let’s make your homeownership dreams a reality!","fairytale rock palace awaits. discover unique old-world charm and modern convenience in oroville. welcome to the enchanting rock & brick home, now available at an improved price! the seller is highly motivated and invites you to experience the fairytale charm, classic architecture, & inviting atmosphere of this one-of-a-kind residence. step into a storybook setting & seize the opportunity to make this magical property your own. property is a fixer. ask your realtor for details. unique rock & brick façade, beautifully arched windows, & classic vaulted ceilings create a striking first impression. generous living spaces designed for comfort & versatility, with room to entertain guests or relax in style. cozy up in the inviting living room with a traditional wood-burning fireplace, perfect for chilly evenings. the fireplace anchors the living area, creating a warm & welcoming centerpiece. the vaulted ceilings amplify the spaciousness, while the arched windows bring in abundant natural light. inviting bright kitchen with ample counter space, a breakfast nook, ideal for family dinners or holiday gatherings. multiple decks & outdoor living offer peaceful views & versatile spaces for enjoying the beautiful surroundings. enjoy the privacy & tranquility offered by mature trees & natural rockwork. benefit from a convenient garage & additional storage for vehicles, hobbies, or outdoor gear, catering to your practical needs while preserving the home's whimsical allure. inside, you'll find a harmonious blend of old-world design & modern convenience. this home is just minutes to local attractions like, lake oroville, where boating, fishing, & hiking await. the picturesque feather river offers even more outdoor adventures. for entertainment & dining, local casinos & vibrant establishments are nearby, providing endless options for leisure & fun. 'as is' sale: home is sold as is, & some listing photos are from previous occupancy to showcase the property's potential. whether you're a first-time homebuyer, investor, or looking for a unique retreat, this property has something special to offer. contact your realtor to schedule a private viewing, & discover how this whimsical residence can become your new address. all reasonable offers are welcome—let's make your homeownership dreams a reality!"
1137535186,7070 Cross Star Trl,Loma Rica,6.0,5.0,995000,"Discover the perfect blend of country beauty & modern comfort in this stunning 6bds, 5ba, 6,106sqft custom estate. Thoughtfully designed for energy efficiency, this property comes w/fully paid solar, three newer A/C units, tankless water heaters, & BVID irrigation. Step inside to an open floor plan that includes an elegant formal living room & three separate family areastwo with cozy fireplaces. The luxurious primary suite features a private sitting area & a spa-like retreat bath w/walk-in shower, dual sinks, & walk-in closet. Entertaining is effortless in the chef-inspired gourmet kitchen, complete w/a commercial-grade gas stove, refrigerator, built-in microwave, dishwasher, spacious island w/sink, dining bar, & plenty of cabinetry. A private bar w/sink and an impressive formal dining room w/its own fireplace & panoramic hill views make gatherings unforgettable. Additional highlights include recessed lighting, ceiling fans, tile flooring, extra-wide hallways, abundant storage, and a 4-car garage. Outdoors, you'll find an oversized covered patio w/fans, perfect for hosting, plus RV parking, a chicken coop, and a 52' x 42' shop w/roll-up doors & electricity. Set on a peaceful property just minutes from Collins Lake, this estate offers spectacular views & serene sounds of nature.","discover the perfect blend of country beauty & modern comfort in this stunning 6bds, 5ba, 6,106sqft custom estate. thoughtfully designed for energy efficiency, this property comes w/fully paid solar, three newer air conditioning units, tankless water heaters, & bvid irrigation. step inside to an open floor plan that includes an elegant formal living room & three separate family areastwo with cozy fireplaces. the luxurious primary suite features a private sitting area & a spa-like retreat bath w/walk-in shower, dual sinks, & walk-in closet. entertaining is effortless in the chef-inspired gourmet kitchen, complete w/a commercial-grade gas stove, refrigerator, built-in microwave, dishwasher, spacious island w/sink, dining bar, & plenty of cabinetry. a private bar w/sink and an impressive formal dining room w/its own fireplace & panoramic hill views make gatherings unforgettable. additional highlights include recessed lighting, ceiling fans, tile flooring, extra-wide hallways, abundant storage, and a 4-car garage. outdoors, you'll find an oversized covered patio w/fans, perfect for hosting, plus rv parking, a chicken coop, and a 52' x 42' shop w/roll-up doors & electricity. set on a peaceful property just minutes from collins lake, this estate offers spectacular views & serene sounds of nature."
1150600809,928 W Sherwood,Big Bear City,3.0,2.0,399900,"Welcome to Big Bear! Beautiful home fully remodeled 3-bedroom, 2-bath. Newly fresh painted, added new flooring, beautiful new kitchen, and much more. Its great opportunity to make and extra income or to make it your family vacation spot for summer and winter. Do not miss this opportunity!","welcome to big bear! beautiful home fully remodeled 3-bedroom, 2-bath. newly fresh painted, added new flooring, beautiful new kitchen, and much more. its great opportunity to make and extra income or to make it your family vacation spot for summer and winter. do not miss this opportunity!"
1150895007,2421 Brant Street,San Diego,3.0,4.0,1690000,"Step back in time and into timeless craftsmanship in this early-1900s Tudor / French Normandy–style Craftsman, nestled in one of San Diego’s most coveted neighborhoods. Rich with character and architectural integrity, the home showcases original gumwood paneling throughout, a feature nearly impossible to replicate today and a true testament to the artistry of a bygone era.  (SEE SUPPLEMENT)  Facing west, the property enjoys peek views of Downtown San Diego and the harbor, with golden afternoon light that enhances the warmth and texture of the home’s historic details. This is a residence that invites restoration—an opportunity to thoughtfully revive a classic to its original glory while honoring its authentic design. An attached casita adds exceptional flexibility, ideal for multi-generational living, guests, or creative use, further enhancing the property’s long-term value and versatility.  Beyond its charm, this property offers extraordinary upside. The lot is zoned RM-3-7 under Complete Communities Tier 2, allowing for significant density and presenting a rare redevelopment or apartment opportunity in a supply-constrained, high-demand urban location. Centrally located just south of Laurel Street, this home sits moments from Balboa Park, Downtown, the waterfront, dining, and cultural destinations—yet remains tucked within the historic elegance that defines Banker’s Hill. Whether you are a preservation-minded homeowner, a multi-generational buyer, or a forward-thinking developer, this is a once-in-a-generation offering—where history, views, and future potential converge.","step back in time and into timeless craftsmanship in this early-1900s tudor / french normandy–style craftsman, nestled in one of san diego's most coveted neighborhoods. rich with character and architectural integrity, the home showcases original gumwood paneling throughout, a feature nearly impossible to replicate today and a true testament to the artistry of a bygone era. (see supplement) facing west, the property enjoys peek views of downtown san diego and the harbor, with golden afternoon light that enhances the warmth and texture of the home's historic details. this is a residence that invites restoration—an opportunity to thoughtfully revive a classic to its original glory while honoring its authentic design. an attached casita adds exceptional flexibility, ideal for multi-generational living, guests, or creative use, further enhancing the property's long-term value and versatility. beyond its charm, this property offers extraordinary upside. the lot is zoned rm-3-7 under complete communities tier 2, allowing for significant density and presenting a rare redevelopment or apartment opportunity in a supply-constrained, high-demand urban location. centrally located just south of laurel street, this home sits moments from balboa park, downtown, the waterfront, dining, and cultural destinations—yet remains tucked within the historic elegance that defines banker's hill. whether you are a preservation-minded homeowner, a multi-generational buyer, or a forward-thinking developer, this is a once-in-a-generation offering—where history, views, and future potential converge."
1112318365,27788 Church Street,Barstow,3.0,3.0,355000,"Discover the heart of this charming corner-lot home, offering 2,046 square feet of spacious living. Ideal for a growing family or generating rental income, this 3-bedroom, three-bath residence welcomes you with an expansive open living area. A custom stone wall and cozy wood-burning stove create a warm ambiance, perfect for gatherings. Enjoy the convenience of a second master bedroom, ideal for guests or extended family. Outside, fenced back and side yards ensure privacy and security, complemented by a covered patio for outdoor relaxation. Embrace this exceptional investment opportunity with limitless potential!","discover the heart of this charming corner-lot home, offering 2046 square feet of spacious living. ideal for a growing family or generating rental income, this 3-bedroom, three-bath residence welcomes you with an expansive open living area. a custom stone wall and cozy wood-burning stove create a warm ambiance, perfect for gatherings. enjoy the convenience of a second master bedroom, ideal for guests or extended family. outside, fenced back and side yards ensure privacy and security, complemented by a covered patio for outdoor relaxation. embrace this exceptional investment opportunity with limitless potential!"
1151332367,16501 Mulholland Drive,Los Angeles,8.0,12.0,10700000,"Sited discreetly beyond a gated entry, this 8-bed, 12-bath stately treasure of a home offers a rare single-story paradise designed with an eye for the utmost in tranquility and sophistication throughout. Upon entering, you are greeted by a formal living room with an elegant fireplace showcasing a detailed custom mantel. An elegant hall leads you directly into an impressive sun-soaked family room with vaulted ceilings accompanied by a custom wooden wet bar. You will find an oversized formal dining room with a crystal chandelier and windows that infuse an abundance of natural light. A gourmet kitchen with a center island is highlighted by professional-grade appliances and a breakfast nook with french doors that open to the outdoor oasis featuring, landscaped gardens, a pool/spa with breathtaking views overlooking the entire valley, tennis court, and a 4,151 sqft detached guest house. Conveniently close to top-rated schools, world-class dining and entertainment. This is the perfect home for the California lifestyle.","sited discreetly beyond a gated entry, this 8-bedroom, 12-bath stately treasure of a home offers a rare single-story paradise designed with an eye for the utmost in tranquility and sophistication throughout. upon entering, you are greeted by a formal living room with an elegant fireplace showcasing a detailed custom mantel. an elegant hall leads you directly into an impressive sun-soaked family room with vaulted ceilings accompanied by a custom wooden wet bar. you will find an oversized formal dining room with a crystal chandelier and windows that infuse an abundance of natural light. a gourmet kitchen with a center island is highlighted by professional-grade appliances and a breakfast nook with french doors that open to the outdoor oasis featuring, landscaped gardens, a pool/spa with breathtaking views overlooking the entire valley, tennis court, and a 4151 square feet detached guest house. conveniently close to top-rated schools, world-class dining and entertainment. this is the perfect home for the california lifestyle."
1144834411,65585 4th Street S,Joshua Tree,3.0,2.0,718000,"Exceptional opportunity to own a turnkey, fully remodeled single-family home on a 2.5-acre lot in rural Joshua Tree, with minimum 2.5-acre parcels for privacy. Just a few neighbors in the neighborhood and a low-profile solar farm quiet, unobstructed views and 24/7 security.

Centrally located in Joshua Tree Valley with surrounding mountains, offering 360° panoramic desert and mountain views, sunrises, and sunsets. Valley-center position avoids western shadows for full sunset views. 6 miles from town center, balancing seclusion for stargazing (minimal light pollution) with amenity access; distant town lights visible.

This 3-bed, 2-bath single-level home features 160 sq ft finished loft accessible from one bedroom. Upgrades: extra-thick walls for insulation, double-pane windows, new north roof, 34-panel 13.6 kW solar system, and Generac generator. Interior: new baths, kitchen, tile floors, paint, electrical by prominent designer. Family room has wood-burning fireplace with glass door and fan. Furniture available separately.

Highlights: loft/master windows for stargazing from bed. Oversized finished garage (drywalled/painted) for storage/workshop/entertainment, plus carport and covered driveway.

Fully fenced, divided into sections: front 1.25-acre with half-circle gravel driveway, dual gates, mature landscaping (50-70-yr Joshua trees, cacti, Mesquite for shade/wildlife). Rear: 30x15 ft covered patio, above-ground pool (new filter/pump/liner), hot tub, built-in bar on 20x20 ft slab, utility shed.

Rear 1.25-acre RV lot graded in three levels with septic, water, 100A electrical, plus hot tub, covered patio, BBQ area—ideal for RV storage/expansion.

Extras: private well, wraparound deck, EV charging. As close as it gets being off grid. 

Versatile property with modern updates, privacy, and desert views.","exceptional opportunity to own a turnkey, fully remodeled single-family home on a 2.5-acre lot in rural joshua tree, with minimum 2.5-acre parcels for privacy. just a few neighbors in the neighborhood and a low-profile solar farm quiet, unobstructed views and 24/7 security. centrally located in joshua tree valley with surrounding mountains, offering 360° panoramic desert and mountain views, sunrises, and sunsets. valley-center position avoids western shadows for full sunset views. 6 miles from town center, balancing seclusion for stargazing (minimal light pollution) with amenity access; distant town lights visible. this 3-bedroom, 2-bath single-level home features 160 sq ft finished loft accessible from one bedroom. upgrades: extra-thick walls for insulation, double-pane windows, new north roof, 34-panel 13.6 kw solar system, and generac generator. interior: new baths, kitchen, tile floors, paint, electrical by prominent designer. family room has wood-burning fireplace with glass door and fan. furniture available separately. highlights: loft/master windows for stargazing from bedroom. oversized finished garage (drywalled/painted) for storage/workshop/entertainment, plus carport and covered driveway. fully fenced, divided into sections: front 1.25-acre with half-circle gravel driveway, dual gates, mature landscaping (50-70-yr joshua trees, cacti, mesquite for shade/wildlife). rear: 30x15 ft covered patio, above-ground pool (new filter/pump/liner), hot tub, built-in bar on 20x20 ft slab, utility shed. rear 1.25-acre rv lot graded in three levels with septic, water, 100a electrical, plus hot tub, covered patio, bbq area—ideal for rv storage/expansion. extras: private well, wraparound deck, ev charging. as close as it gets being off grid. versatile property with modern updates, privacy, and desert views."
1151309251,1609 Silvia,Lancaster,4.0,3.0,529000,"Welcome to this beautiful two-story home! it's located in a quiet area of Lancaster, it Features 2160 square footage of living space, 4 bedrooms 3 bath, property has been recently remodeled, it has vaulted ceiling with great open floor plan, Large covered patio which includes an outdoor kitchen with 3 built-in barbecues, also a nice custom stonework and block wall fencing, an outdoor fireplace, RV access, a must see property!","welcome to this beautiful two-story home! it's located in a quiet area of lancaster, it features 2160 square footage of living space, 4 bedrooms 3 bath, property has been recently remodeled, it has vaulted ceiling with great open floor plan, large covered patio which includes an outdoor kitchen with 3 built-in barbecues, also a nice custom stonework and block wall fencing, an outdoor fireplace, rv access, a must see property!"
1114762832,9187 Bonita Drive,Cherry Valley,3.0,2.0,1323000,"Welcome to your dream retreat in the heart of Cherry Valley! This beautifully designed two-story home offers the perfect blend of comfort, elegance, and country charm. Situated on over an acre of usable land, this horse-friendly property is ideal for those seeking space, views, and tranquility.

Step inside to discover vaulted ceilings and graceful arched doorways that create an open and airy atmosphere throughout. The open-concept kitchen flows seamlessly into the living areas, making it perfect for entertaining. A unique two-story layout includes a private bedroom with a 3/4 bath—ideal for guests or multigenerational living.

The luxurious primary suite features a cozy two-sided fireplace, a spa-like bath with a pedestal tub, and a massive walk-in closet. Enjoy breathtaking mountain and valley views from nearly every room. With a durable tile roof, plenty of space for animals or toys, and a quiet rural setting, this home is truly a Cherry Valley gem!","welcome to your dream retreat in the heart of cherry valley! this beautifully designed two-story home offers the perfect blend of comfort, elegance, and country charm. situated on over an acre of usable land, this horse-friendly property is ideal for those seeking space, views, and tranquility. step inside to discover vaulted ceilings and graceful arched doorways that create an open and airy atmosphere throughout. the open-concept kitchen flows seamlessly into the living areas, making it perfect for entertaining. a unique two-story layout includes a private bedroom with a 3/4 bath—ideal for guests or multigenerational living. the luxurious primary suite features a cozy two-sided fireplace, a spa-like bath with a pedestal tub, and a massive walk-in closet. enjoy breathtaking mountain and valley views from nearly every room. with a durable tile roof, plenty of space for animals or toys, and a quiet rural setting, this home is truly a cherry valley gem!"
1151188945,400 St Cloud Road,Los Angeles,6.0,11.0,39995000,"The Carson Estate. Formerly the cherished sanctuary of Johnny and Joanna Carson, this legendary residence is situated on approximately 1.5 acres of verdant grounds in the heart of ultra-prime East Gate Bel Air. Secured by private gates and a dedicated security booth, an expansive motor court provides an impressive sense of arrival, complemented by two spacious garages. Classic and elegant, the home exudes timeless sophistication defined by magnificent scale, high ceilings, and bespoke details and craftsmanship. An airy foyer transitions into a magnificent great room with a wet bar, while the formal dining area and generous family room capture serene vistas of the lush surroundings. Pocket doors disappear throughout the home to facilitate a quintessential California lifestyle, anchored by a stately loggia with classical pillars that traces the rear of the residence. The gourmet kitchen is outfitted with a central island and cozy breakfast nook, while a distinguished den replete with character features rich wood paneling and custom built-ins. Entered via a striking rotunda, the palatial primary retreat is a haven of luxury, boasting dual bathrooms and walk-in closets, while a detached two-story guest house provides additional versatility with a home office and a lower-level ideal for a fitness studio. Also featured at the property is a sizable basement area providing ample storage and a wine cellar. The exterior is a meticulously curated resort-style oasis, where manicured lawns and a tiered fountain lead to a signature oval swimming pool, a sprawling sun deck, and an elegant cabana. This legendary estate is completed by a championship lighted tennis court, uniquely supported by its own pavilion with a covered seating area, kitchenette, and dedicated powder room. A truly iconic luxury property ensconced within a private, park-like environment in one of the world's most coveted locations.","the carson estate. formerly the cherished sanctuary of johnny and joanna carson, this legendary residence is situated on approximately 1.5 acres of verdant grounds in the heart of ultra-prime east gate bel air. secured by private gates and a dedicated security booth, an expansive motor court provides an impressive sense of arrival, complemented by two spacious garages. classic and elegant, the home exudes timeless sophistication defined by magnificent scale, high ceilings, and bespoke details and craftsmanship. an airy foyer transitions into a magnificent great room with a wet bar, while the formal dining area and generous family room capture serene vistas of the lush surroundings. pocket doors disappear throughout the home to facilitate a quintessential california lifestyle, anchored by a stately loggia with classical pillars that traces the rear of the residence. the gourmet kitchen is outfitted with a central island and cozy breakfast nook, while a distinguished den replete with character features rich wood paneling and custom built-ins. entered via a striking rotunda, the palatial primary retreat is a haven of luxury, boasting dual bathrooms and walk-in closets, while a detached two-story guest house provides additional versatility with a home office and a lower-level ideal for a fitness studio. also featured at the property is a sizable basement area providing ample storage and a wine cellar. the exterior is a meticulously curated resort-style oasis, where manicured lawns and a tiered fountain lead to a signature oval swimming pool, a sprawling sun deck, and an elegant cabana. this legendary estate is completed by a championship lighted tennis court, uniquely supported by its own pavilion with a covered seating area, kitchenette, and dedicated powder room. a truly iconic luxury property ensconced within a private, park-like environment in one of the world's most coveted locations."
1050654148,1578 Calle De Aida,San Jose,4.0,2.0,1850000,"Welcome to 1578 Calle De Aida. As you enter this modern home, luxury and convenience greet you at every turn, with oak hardwood flooring, crown moldings, double pane windows, and central heat and A/C filling the 4-bedroom floorplan. Pass by the spacious living room to your left and the formal dining room to your right as you approach the kitchen. The updated kitchen features high-end appliances, including a Bosch double oven, gas range, quartz counters, a ceramic tile backsplash, and an oversized garden window. The adjoining family room centers around the wood-burning fireplace and wall unit cabinetry system. Exit through sliding doors to the spacious backyard with a storage shed and patio or the secondary door to the garage. Additional highlights include an LG washer/dryer, ceiling fans, an EV charging station, and new Insulation in the attic/ crawl space. Located just minutes from Almaden Plaza, Oakridge Mall, VTA/Tech shuttles, Hwy 85 and 87, and Branham High School","welcome to 1578 calle de aida. as you enter this modern home, luxury and convenience greet you at every turn, with oak hardwood flooring, crown moldings, double pane windows, and central heat and air conditioning filling the 4-bedroom floorplan. pass by the spacious living room to your left and the formal dining room to your right as you approach the kitchen. the updated kitchen features high-end appliances, including a bosch double oven, gas range, quartz counters, a ceramic tile backsplash, and an oversized garden window. the adjoining family room centers around the wood-burning fireplace and wall unit cabinetry system. exit through sliding doors to the spacious backyard with a storage shed and patio or the secondary door to the garage. additional highlights include an lg washer/dryer, ceiling fans, an ev charging station, and new insulation in the attic/ crawl space. located just minutes from almaden plaza, oakridge mall, vta/tech shuttles, hwy 85 and 87, and branham high school"
1151199697,5628 Desert View Drive,La Jolla,3.0,3.0,1700000,"Set within a lovely .3-acre lot, this unique home displays potential for its next owner’s creativity. From its landscape through to its interior, the A-frame structure melds well with historical detailing throughout the interior. Close to all that La Jolla, and San Diego has to offer including dining, shopping, schools and outdoor recreation at local beaches and Mission Bay has to offer.","set within a lovely .3-acre lot, this unique home displays potential for its next owner's creativity. from its landscape through to its interior, the a-frame structure melds well with historical detailing throughout the interior. close to all that la jolla, and san diego has to offer including dining, shopping, schools and outdoor recreation at local beaches and mission bay has to offer."
1128512637,8582 Frontera Avenue,Yucca Valley,4.0,3.0,569000,"Two Homes, One Exceptional Opportunity!Set on a spacious corner lot in Yucca Valley's prestigious Upper Sky Harbor neighborhood, this rare property offers a combined total of 3,015 sq. ft. of living space, featuring 4 bedrooms, 3 bathrooms and a bonus room with a closet off of the garage. The main home boasts 1,815 sq. ft., while the guest house adds 1,200 sq. ft., creating the perfect setup for homeowners, multi-generational living, or savvy investors seeking strong income potential. Situated on an expansive 18,785 sq. ft. lot, this unique property delivers versatility, space, and outstanding value.The main home with 1815 sq ft of living space features three bedrooms and two bathrooms soaring vaulted ceilings that create a bright, open atmosphere in the living, dining, and family rooms. This generously sized kitchen features a convenient breakfast bar and a charming dining area, perfect for casual meals. The kitchen opens to a covered patio and outdoor retreat featuring a putting green, ornamental fountain, firepit, and dual pergolas designed for entertaining and unwinding. Additional highlights include beautiful desert landscaping for easy maintenance and beautiful curb appeal. It also includes a two-car garage with a bonus bedroom, and numerous thoughtful upgrades.The second home, newly built in 2023, features a 1,200 sq. ft. residence offering modern, turnkey living with a spacious one-bedroom, one-bath layout.It boasts a large kitchen with stainless steel appliances, quartz countertops, open living spaces, living room, family room, a luxurious bedroom with walk-in closet, and brand-new appliances--including washer, dryer, refrigerator, and gas log stove.Both homes showcase quality finishes such as granite countertops, concrete tile roofing, and central A/C and heat. Outdoor amenities include a gas fire pit, putting green, tranquil koi pond, two pergolas, and an assortment of fruit trees. Plenty of parking for each residence, including RV ParkingWhether you're looking for a primary home with a guesthouse, a multi-family retreat, or an investment property with dual rental income, this compound delivers unmatched versatility. Buyer to independently verify all information, permits, square footage, and property details as part of their due diligence. Brokers and/or agents make no representations or warranties and shall not be held res","two homes, one exceptional opportunity!set on a spacious corner lot in yucca valley's prestigious upper sky harbor neighborhood, this rare property offers a combined total of 3,015 sq. ft. of living space, featuring 4 bedrooms, 3 bathrooms and a bonus room with a closet off of the garage. the main home boasts 1,815 sq. ft., while the guest house adds 1,200 sq. ft., creating the perfect setup for homeowners, multi-generational living, or savvy investors seeking strong income potential. situated on an expansive 18,785 sq. ft. lot, this unique property delivers versatility, space, and outstanding value.the main home with 1815 sq ft of living space features three bedrooms and two bathrooms soaring vaulted ceilings that create a bright, open atmosphere in the living, dining, and family rooms. this generously sized kitchen features a convenient breakfast bar and a charming dining area, perfect for casual meals. the kitchen opens to a covered patio and outdoor retreat featuring a putting green, ornamental fountain, firepit, and dual pergolas designed for entertaining and unwinding. additional highlights include beautiful desert landscaping for easy maintenance and beautiful curb appeal. it also includes a two-car garage with a bonus bedroom, and numerous thoughtful upgrades.the second home, newly built in 2023, features a 1,200 sq. ft. residence offering modern, turnkey living with a spacious one-bedroom, one-bath layout.it boasts a large kitchen with stainless steel appliances, quartz countertops, open living spaces, living room, family room, a luxurious bedroom with walk-in closet, and brand-new appliances-including washer, dryer, refrigerator, and gas log stove.both homes showcase quality finishes such as granite countertops, concrete tile roofing, and central air conditioning and heat. outdoor amenities include a gas fire pit, putting green, tranquil koi pond, two pergolas, and an assortment of fruit trees. plenty of parking for each residence, including rv parkingwhether you're looking for a primary home with a guesthouse, a multi-family retreat, or an investment property with dual rental income, this compound delivers unmatched versatility. buyer to independently verify all information, permits, square footage, and property details as part of their due diligence. brokers and/or agents make no representations or warranties and shall not be held res"
1151712827,915 Church Street,Redlands,3.0,2.0,550000,"Location! Location! Near the University of Redlands and a mile walk from Downtown Redlands! This lovely 3-bed, 2-bath single-story home north of Downtown has been recently updated with new interior paint and carpeting. The front door opens up to a spacious living room with high ceilings and a handsome vinyl floor in warm wood tones. The kitchen has been upgraded in the last few years by Kitchen Concepts with new cabinets and stunning black granite counters. Other updates in the last few years include a new AC unit and a new furnace. Cozy up in the living room next to the fireplace. Or relax on your covered patio retreat with plenty of space for a lounge area and outdoor grill station! Your garden comes with a variety of fruit trees, including pomegranate, navel orange, meyer lemon, and avocado. Includes gated RV parking. Schedule a private showing today!","location! location! near the university of redlands and a mile walk from downtown redlands! this lovely 3-bedroom, 2-bath single-story home north of downtown has been recently updated with new interior paint and carpeting. the front door opens up to a spacious living room with high ceilings and a handsome vinyl floor in warm wood tones. the kitchen has been upgraded in the last few years by kitchen concepts with new cabinets and stunning black granite counters. other updates in the last few years include a new air conditioning unit and a new furnace. cozy up in the living room next to the fireplace. or relax on your covered patio retreat with plenty of space for a lounge area and outdoor grill station! your garden comes with a variety of fruit trees, including pomegranate, navel orange, meyer lemon, and avocado. includes gated rv parking. schedule a private showing today!"
1108262366,660 Avenida Sevilla P,Laguna Woods,2.0,2.0,317500,"Located in the beautiful Laguna Woods Village a 55+ Senior Community with tons of amenities for your use! This 2 bedroom/2 bathroom “Casa Contenta” model has a great balcony to enjoy outdoor living and entertaining. Move-In Condition! This home features a large living room with access to the balcony, open concept dining area, and a kitchen with plenty of cabinets and counter space for prepping meals. Full guest bathroom that is directly across from the secondary bedroom which also has access to the balcony for your guest to enjoy. The main bedroom suite has plenty of closet space and a three quarter bathroom with a stall shower. All this and you get all the amenities that Laguna Woods Village a 55+ Senior Community has to offer! Such as a 27-hole championship golf course or the 9-hole executive par three courses, tennis, pickleball, paddle tennis, lawn bowling, seven clubhouses, five swimming pools, an equestrian center, gardening opportunities, an art studio, a world-class woodshop, RV parking, and over 200 clubs and organizations…it’s all right here! Ready to go…just move-in!  Sellers will consider Buyer concessions.","located in the beautiful laguna woods village a 55+ senior community with tons of amenities for your use! this 2 bedroom/2 bathroom ""casa contenta"" model has a great balcony to enjoy outdoor living and entertaining. move-in condition! this home features a large living room with access to the balcony, open concept dining area, and a kitchen with plenty of cabinets and counter space for prepping meals. full guest bathroom that is directly across from the secondary bedroom which also has access to the balcony for your guest to enjoy. the main bedroom suite has plenty of closet space and a three quarter bathroom with a stall shower. all this and you get all the amenities that laguna woods village a 55+ senior community has to offer! such as a 27-hole championship golf course or the 9-hole executive par three courses, tennis, pickleball, paddle tennis, lawn bowling, seven clubhouses, five swimming pools, an equestrian center, gardening opportunities, an art studio, a world-class woodshop, rv parking, and over 200 clubs and organizations.it's all right here! ready to go.just move-in! sellers will consider buyer concessions."
